LOC_BLANK,BRANCH_COUNT,CALL_PAIRS,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CONDITION_COUNT,CYCLOMATIC_COMPLEXITY,CYCLOMATIC_DENSITY,DECISION_COUNT,DECISION_DENSITY,DESIGN_COMPLEXITY,DESIGN_DENSITY,EDGE_COUNT,ESSENTIAL_COMPLEXITY,ESSENTIAL_DENSITY,LOC_EXECUTABLE,PARAMETER_COUNT,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,MAINTENANCE_SEVERITY,MODIFIED_CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,NODE_COUNT,NORMALIZED_CYLOMATIC_COMPLEXITY,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,NUMBER_OF_LINES,PERCENT_COMMENTS,LOC_TOTAL,c
11.0,1.0,3.0,1.0,15.0,0.0,1.0,0.09,0.0,0.0,1.0,1.0,5.0,1.0,0.0,10.0,0.0,49.83,3.94,772.6,0.07,44.0,0.25,42.92,196.21,1.0,0.0,0.0,6.0,0.03,21.0,23.0,16.0,6.0,38.0,61.54,11.0,FALSE
57.0,15.0,8.0,0.0,8.0,18.0,8.0,0.19,6.0,3.0,3.0,0.38,44.0,5.0,0.57,42.0,1.0,60.44,19.68,23416.59,0.4,191.0,0.05,1300.92,1189.7,0.63,6.0,9.0,38.0,0.04,89.0,102.0,52.0,23.0,211.0,16.0,42.0,FALSE
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,FALSE
33.0,15.0,6.0,9.0,52.0,20.0,8.0,0.15,6.0,3.33,4.0,0.5,35.0,1.0,0.0,43.0,0.0,77.75,20.89,33939.63,0.54,260.0,0.05,1885.54,1624.46,0.13,7.0,10.0,29.0,0.06,117.0,143.0,56.0,20.0,138.0,58.65,52.0,FALSE
6.0,5.0,3.0,1.0,4.0,8.0,3.0,0.23,4.0,2.0,3.0,1.0,11.0,1.0,0.0,12.0,1.0,20.12,11.08,2469.1,0.07,48.0,0.09,137.17,222.91,0.33,2.0,4.0,10.0,0.13,24.0,24.0,13.0,12.0,24.0,29.41,13.0,FALSE
36.0,27.0,1.0,11.0,24.0,44.0,14.0,0.26,18.0,2.44,1.0,0.07,51.0,11.0,0.77,43.0,1.0,32.58,37.08,44807.95,0.4,209.0,0.03,2489.33,1208.3,0.79,13.0,22.0,39.0,0.12,89.0,120.0,30.0,25.0,115.0,44.87,54.0,FALSE
3.0,4.0,3.0,0.0,1.0,0.0,3.0,0.14,0.0,0.0,3.0,1.0,9.0,1.0,0.0,21.0,1.0,32.45,9.95,3211.42,0.11,64.0,0.1,178.41,322.84,0.33,0.0,0.0,8.0,0.12,27.0,37.0,19.0,14.0,26.0,4.55,21.0,FALSE
7.0,1.0,1.0,0.0,3.0,0.0,1.0,0.08,0.0,0.0,1.0,1.0,4.0,1.0,0.0,12.0,1.0,67.02,7.76,4036.66,0.17,106.0,0.13,224.26,520.13,1.0,0.0,0.0,5.0,0.04,51.0,55.0,23.0,7.0,23.0,20.0,12.0,FALSE
15.0,45.0,8.0,8.0,46.0,56.0,23.0,0.37,12.0,4.67,7.0,0.3,64.0,19.0,0.82,55.0,2.0,65.12,36.85,88450.77,0.8,389.0,0.03,4913.93,2400.1,0.83,22.0,84.0,43.0,0.18,179.0,210.0,51.0,21.0,125.0,49.54,63.0,TRUE
77.0,33.0,6.0,23.0,43.0,60.0,17.0,0.16,28.0,2.14,5.0,0.29,79.0,10.0,0.56,83.0,1.0,74.12,38.38,109170.24,0.95,431.0,0.03,6065.01,2844.56,0.59,16.0,30.0,64.0,0.07,199.0,232.0,70.0,27.0,227.0,44.3,106.0,FALSE
1.0,15.0,1.0,0.0,0.0,24.0,8.0,0.73,10.0,2.4,2.0,0.25,26.0,7.0,0.86,11.0,1.0,15.48,21.0,6826.47,0.11,70.0,0.05,379.25,325.07,0.88,7.0,12.0,20.0,0.62,28.0,42.0,10.0,15.0,13.0,0.0,11.0,FALSE
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,FALSE
2.0,59.0,0.0,31.0,0.0,116.0,30.0,0.91,58.0,2.0,1.0,0.03,117.0,1.0,0.0,2.0,1.0,185.52,11.06,22714.18,0.68,317.0,0.09,1261.9,2052.81,0.03,29.0,58.0,89.0,0.83,142.0,175.0,77.0,12.0,36.0,93.94,33.0,TRUE
4.0,17.0,1.0,0.0,0.0,32.0,9.0,0.38,16.0,2.0,1.0,0.11,35.0,1.0,0.0,24.0,2.0,35.36,17.72,11106.15,0.21,129.0,0.06,617.01,626.68,0.11,8.0,16.0,28.0,0.31,58.0,71.0,18.0,11.0,29.0,0.0,24.0,TRUE
2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.33,0.0,0.0,1.0,1.0,2.0,1.0,0.0,3.0,3.0,13.5,2.0,54.0,0.01,9.0,0.5,3.0,27.0,1.0,0.0,0.0,3.0,0.17,4.0,5.0,4.0,4.0,6.0,0.0,3.0,TRUE
9.0,5.0,2.0,2.0,6.0,8.0,3.0,0.2,4.0,2.0,2.0,0.67,10.0,3.0,1.0,13.0,1.0,27.86,14.03,5479.69,0.13,75.0,0.07,304.43,390.71,1.0,2.0,4.0,9.0,0.1,33.0,42.0,20.0,17.0,31.0,38.1,15.0,TRUE
24.0,13.0,3.0,4.0,26.0,24.0,7.0,0.19,12.0,2.0,3.0,0.43,30.0,1.0,0.0,33.0,0.0,66.19,24.42,39480.4,0.54,262.0,0.04,2193.36,1616.52,0.14,6.0,12.0,25.0,0.08,127.0,135.0,52.0,20.0,88.0,47.62,37.0,TRUE
2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,17.68,9.0,1432.07,0.05,43.0,0.11,79.56,159.12,1.0,0.0,0.0,2.0,0.14,21.0,22.0,7.0,6.0,7.0,0.0,4.0,FALSE
15.0,13.0,1.0,0.0,0.0,24.0,7.0,0.28,12.0,2.0,6.0,0.86,31.0,1.0,0.0,25.0,2.0,38.61,14.97,8655.44,0.19,119.0,0.07,480.86,578.1,0.14,6.0,12.0,26.0,0.17,49.0,70.0,18.0,11.0,41.0,0.0,25.0,TRUE
2.0,25.0,3.0,0.0,0.0,44.0,13.0,0.46,20.0,2.2,4.0,0.31,48.0,9.0,0.67,28.0,4.0,33.99,21.89,16290.19,0.25,138.0,0.05,905.01,744.14,0.69,12.0,22.0,37.0,0.42,53.0,85.0,23.0,19.0,31.0,0.0,28.0,FALSE
27.0,29.0,4.0,0.0,10.0,46.0,15.0,0.19,18.0,2.56,9.0,0.6,58.0,14.0,0.93,81.0,1.0,104.45,30.05,94338.77,1.05,462.0,0.03,5241.04,3139.02,0.93,14.0,23.0,45.0,0.12,187.0,275.0,84.0,27.0,128.0,10.99,81.0,TRUE
36.0,9.0,0.0,6.0,7.0,0.0,8.0,0.19,0.0,0.0,1.0,0.13,17.0,1.0,0.0,36.0,1.0,26.83,44.36,52791.92,0.4,218.0,0.02,2932.88,1190.16,0.13,0.0,0.0,11.0,0.09,81.0,137.0,21.0,23.0,86.0,26.53,42.0,TRUE
3.0,3.0,1.0,0.0,0.0,4.0,2.0,0.33,2.0,2.0,1.0,0.5,6.0,1.0,0.0,6.0,2.0,13.83,11.25,1750.38,0.05,36.0,0.09,97.24,155.59,0.5,1.0,2.0,6.0,0.2,15.0,21.0,8.0,12.0,10.0,0.0,6.0,FALSE
4.0,5.0,5.0,0.0,0.0,6.0,3.0,0.14,2.0,3.0,3.0,1.0,16.0,3.0,1.0,22.0,1.0,36.99,12.3,5596.5,0.15,91.0,0.08,310.92,455.0,1.0,2.0,3.0,15.0,0.11,41.0,50.0,20.0,12.0,27.0,0.0,22.0,FALSE
45.0,69.0,2.0,4.0,38.0,118.0,35.0,0.29,50.0,2.36,4.0,0.11,123.0,3.0,0.06,117.0,0.0,126.88,26.71,90551.52,1.13,497.0,0.04,5030.64,3389.63,0.09,34.0,59.0,90.0,0.17,221.0,276.0,91.0,22.0,205.0,26.42,121.0,TRUE
23.0,11.0,5.0,1.0,7.0,8.0,8.0,0.17,4.0,2.0,5.0,0.63,24.0,1.0,0.0,45.0,1.0,42.42,24.2,24843.45,0.34,176.0,0.04,1380.19,1026.58,0.13,2.0,4.0,18.0,0.1,77.0,99.0,35.0,22.0,77.0,15.09,46.0,TRUE
1.0,3.0,0.0,0.0,0.0,4.0,2.0,0.22,2.0,2.0,1.0,0.5,5.0,1.0,0.0,9.0,2.0,17.71,14.0,3472.0,0.08,62.0,0.07,192.89,248.0,0.5,1.0,2.0,5.0,0.18,28.0,34.0,8.0,8.0,11.0,0.0,9.0,FALSE
1.0,7.0,3.0,0.0,0.0,10.0,4.0,0.4,4.0,2.5,3.0,0.75,16.0,3.0,0.67,10.0,3.0,18.06,11.85,2534.72,0.07,45.0,0.08,140.82,213.97,0.75,3.0,5.0,14.0,0.33,22.0,23.0,13.0,14.0,12.0,0.0,10.0,FALSE
21.0,15.0,7.0,4.0,3.0,12.0,9.0,0.19,4.0,3.0,7.0,0.78,30.0,5.0,0.5,43.0,0.0,40.02,17.15,11771.13,0.23,121.0,0.06,653.95,686.36,0.56,4.0,6.0,23.0,0.13,49.0,72.0,30.0,21.0,72.0,14.0,47.0,FALSE
17.0,3.0,2.0,3.0,24.0,4.0,2.0,0.11,2.0,2.0,2.0,1.0,7.0,1.0,0.0,16.0,2.0,24.8,12.19,3683.14,0.1,61.0,0.08,204.62,302.21,0.5,1.0,2.0,7.0,0.03,26.0,35.0,16.0,15.0,61.0,62.79,19.0,TRUE
23.0,18.0,8.0,6.0,11.0,22.0,10.0,0.22,8.0,2.75,7.0,0.7,36.0,7.0,0.67,40.0,0.0,49.69,15.32,11670.05,0.25,130.0,0.07,648.34,761.54,0.7,7.0,11.0,28.0,0.12,54.0,76.0,37.0,21.0,81.0,29.82,46.0,FALSE
0.0,3.0,0.0,0.0,0.0,4.0,2.0,1.0,2.0,2.0,1.0,0.5,6.0,1.0,0.0,0.0,1.0,9.51,4.0,152.16,0.01,12.0,0.25,8.45,38.04,0.5,1.0,2.0,6.0,2.0,4.0,8.0,3.0,6.0,1.0,0.0,0.0,FALSE
11.0,5.0,8.0,1.0,10.0,8.0,3.0,0.18,4.0,2.0,3.0,1.0,18.0,1.0,0.0,16.0,0.0,54.41,6.07,2001.52,0.11,66.0,0.16,111.2,330.0,0.33,2.0,4.0,17.0,0.08,31.0,35.0,23.0,9.0,39.0,40.74,17.0,TRUE
8.0,3.0,4.0,0.0,0.0,4.0,2.0,0.14,2.0,2.0,1.0,0.5,11.0,1.0,0.0,14.0,0.0,41.25,14.67,8873.33,0.2,121.0,0.07,492.96,605.0,0.5,1.0,2.0,11.0,0.09,56.0,65.0,21.0,11.0,23.0,0.0,14.0,TRUE
9.0,11.0,2.0,8.0,15.0,20.0,6.0,0.13,10.0,2.0,3.0,0.5,24.0,1.0,0.0,40.0,0.0,56.47,17.4,17102.11,0.33,180.0,0.06,950.12,982.7,0.17,5.0,10.0,20.0,0.08,83.0,97.0,31.0,13.0,73.0,36.51,48.0,FALSE
4.0,25.0,1.0,0.0,0.0,48.0,13.0,0.43,24.0,2.0,13.0,1.0,71.0,1.0,0.0,30.0,1.0,63.69,18.78,22456.97,0.4,213.0,0.05,1247.61,1195.93,0.08,12.0,24.0,60.0,0.37,104.0,109.0,36.0,13.0,35.0,0.0,30.0,FALSE
8.0,143.0,14.0,3.0,0.0,264.0,73.0,0.51,128.0,2.06,60.0,0.82,357.0,15.0,0.19,139.0,2.0,123.47,68.57,580469.3,2.82,1130.0,0.01,32248.29,8465.79,0.21,68.0,132.0,286.0,0.48,530.0,600.0,143.0,37.0,151.0,2.11,142.0,FALSE
16.0,15.0,3.0,2.0,36.0,28.0,8.0,0.12,14.0,2.0,2.0,0.25,36.0,4.0,0.43,64.0,1.0,45.22,37.82,64671.74,0.57,279.0,0.03,3592.87,1710.07,0.5,7.0,14.0,30.0,0.07,128.0,151.0,44.0,26.0,119.0,37.25,66.0,FALSE
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.33,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,7.74,1.5,17.41,0.0,5.0,0.67,0.97,11.61,1.0,0.0,0.0,2.0,0.2,2.0,3.0,2.0,3.0,5.0,0.0,3.0,FALSE
27.0,15.0,9.0,5.0,29.0,28.0,8.0,0.2,12.0,2.33,7.0,0.88,41.0,1.0,0.0,35.0,1.0,61.99,27.4,46526.99,0.57,271.0,0.04,2584.83,1698.3,0.13,8.0,14.0,35.0,0.08,121.0,150.0,53.0,24.0,97.0,49.28,40.0,TRUE
9.0,3.0,3.0,0.0,3.0,4.0,2.0,0.1,2.0,2.0,2.0,1.0,12.0,1.0,0.0,20.0,1.0,52.01,14.66,11171.75,0.25,138.0,0.07,620.65,762.25,0.5,1.0,2.0,12.0,0.06,67.0,71.0,32.0,14.0,33.0,13.04,20.0,TRUE
1.0,5.0,5.0,0.0,0.0,8.0,3.0,0.23,4.0,2.0,3.0,1.0,14.0,3.0,1.0,13.0,0.0,29.8,5.77,991.7,0.06,38.0,0.17,55.09,171.9,1.0,2.0,4.0,13.0,0.2,15.0,23.0,13.0,10.0,15.0,0.0,13.0,FALSE
1.0,3.0,0.0,0.0,0.0,4.0,2.0,0.12,2.0,2.0,1.0,0.5,6.0,1.0,0.0,17.0,4.0,19.85,16.82,5614.18,0.11,76.0,0.06,311.9,333.82,0.5,1.0,2.0,6.0,0.11,37.0,39.0,11.0,10.0,19.0,0.0,17.0,FALSE
36.0,25.0,6.0,12.0,6.0,36.0,13.0,0.22,12.0,3.0,7.0,0.54,45.0,10.0,0.75,47.0,1.0,117.25,17.36,35353.17,0.68,316.0,0.06,1964.06,2035.97,0.77,12.0,26.0,34.0,0.13,143.0,173.0,70.0,17.0,102.0,27.69,59.0,TRUE
1.0,5.0,2.0,0.0,0.0,8.0,3.0,0.38,4.0,2.0,2.0,0.67,11.0,3.0,1.0,8.0,2.0,9.65,14.08,1914.4,0.05,32.0,0.07,106.36,135.93,1.0,2.0,4.0,10.0,0.3,13.0,19.0,6.0,13.0,10.0,0.0,8.0,FALSE
7.0,1.0,2.0,0.0,7.0,0.0,1.0,0.14,0.0,0.0,1.0,1.0,5.0,1.0,0.0,7.0,0.0,24.59,4.05,405.89,0.03,27.0,0.25,22.55,99.91,1.0,0.0,0.0,6.0,0.05,13.0,14.0,8.0,5.0,22.0,50.0,7.0,FALSE
1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.17,0.0,0.0,1.0,1.0,5.0,1.0,0.0,6.0,0.0,25.0,1.8,81.0,0.02,15.0,0.56,4.5,45.0,1.0,0.0,0.0,6.0,0.13,6.0,9.0,5.0,3.0,8.0,0.0,6.0,FALSE
12.0,7.0,0.0,0.0,19.0,10.0,4.0,0.07,4.0,2.5,1.0,0.25,11.0,1.0,0.0,59.0,4.0,98.29,21.87,47030.93,0.72,357.0,0.05,2612.83,2149.99,0.25,3.0,5.0,9.0,0.04,175.0,182.0,52.0,13.0,91.0,24.36,59.0,FALSE
10.0,5.0,1.0,2.0,7.0,6.0,3.0,0.23,2.0,3.0,2.0,0.67,8.0,3.0,1.0,11.0,1.0,22.96,13.5,4185.0,0.1,62.0,0.07,232.5,310.0,1.0,2.0,3.0,7.0,0.1,27.0,35.0,16.0,16.0,31.0,45.0,13.0,FALSE
35.0,19.0,4.0,9.0,70.0,34.0,10.0,0.16,16.0,2.13,8.0,0.8,42.0,1.0,0.0,53.0,0.0,68.68,23.83,39014.14,0.55,262.0,0.04,2167.45,1636.96,0.1,9.0,17.0,34.0,0.06,117.0,145.0,54.0,22.0,168.0,59.85,62.0,TRUE
17.0,11.0,0.0,5.0,20.0,20.0,6.0,0.19,10.0,2.0,1.0,0.17,22.0,1.0,0.0,26.0,0.0,25.81,30.07,23331.58,0.26,143.0,0.03,1296.2,775.96,0.17,5.0,10.0,18.0,0.09,63.0,80.0,22.0,21.0,69.0,49.02,31.0,TRUE
13.0,7.0,4.0,1.0,13.0,12.0,4.0,0.27,6.0,2.0,4.0,1.0,14.0,1.0,0.0,14.0,2.0,29.18,7.86,1801.24,0.08,50.0,0.13,100.07,229.25,0.25,3.0,6.0,12.0,0.1,22.0,28.0,14.0,10.0,42.0,50.0,15.0,TRUE
12.0,21.0,2.0,1.0,12.0,38.0,11.0,0.28,18.0,2.11,2.0,0.18,44.0,3.0,0.2,38.0,2.0,35.52,30.55,33139.3,0.36,186.0,0.03,1841.07,1084.92,0.27,10.0,19.0,35.0,0.17,84.0,102.0,33.0,24.0,64.0,25.49,39.0,TRUE
7.0,3.0,1.0,0.0,3.0,4.0,2.0,0.09,2.0,2.0,2.0,1.0,7.0,1.0,0.0,22.0,1.0,39.13,13.91,7574.21,0.18,103.0,0.07,420.79,544.4,0.5,1.0,2.0,7.0,0.06,40.0,63.0,23.0,16.0,33.0,12.0,22.0,TRUE
16.0,19.0,6.0,5.0,12.0,24.0,11.0,0.28,10.0,2.4,9.0,0.82,37.0,3.0,0.2,34.0,2.0,38.45,22.91,20177.56,0.29,151.0,0.04,1120.98,880.77,0.27,7.0,12.0,28.0,0.16,63.0,88.0,33.0,24.0,68.0,33.33,39.0,FALSE
5.0,1.0,2.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0,1.0,1.0,3.0,1.0,0.0,4.0,0.0,17.27,2.5,107.96,0.01,13.0,0.4,6.0,43.19,1.0,0.0,0.0,4.0,0.1,5.0,8.0,5.0,5.0,10.0,0.0,4.0,TRUE
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.33,0.0,0.0,1.0,1.0,2.0,1.0,0.0,3.0,2.0,12.68,2.5,79.25,0.01,10.0,0.4,4.4,31.7,1.0,0.0,0.0,3.0,0.2,4.0,6.0,4.0,5.0,5.0,0.0,3.0,FALSE
35.0,7.0,5.0,4.0,57.0,12.0,4.0,0.09,6.0,2.0,2.0,0.5,25.0,1.0,0.0,42.0,1.0,77.69,36.83,105400.45,0.95,458.0,0.03,5855.58,2861.55,0.25,3.0,6.0,23.0,0.03,221.0,237.0,57.0,19.0,139.0,59.22,46.0,TRUE
2.0,3.0,1.0,0.0,1.0,4.0,2.0,0.29,2.0,2.0,2.0,1.0,5.0,1.0,0.0,7.0,3.0,17.79,5.63,562.94,0.03,24.0,0.18,31.27,100.08,0.5,1.0,2.0,5.0,0.18,9.0,15.0,8.0,10.0,11.0,12.5,7.0,FALSE
5.0,33.0,2.0,6.0,6.0,58.0,17.0,0.27,26.0,2.23,7.0,0.41,69.0,9.0,0.5,57.0,1.0,95.6,21.1,42542.23,0.67,313.0,0.05,2363.46,2016.64,0.53,16.0,29.0,54.0,0.23,151.0,162.0,68.0,19.0,75.0,17.39,63.0,TRUE
10.0,7.0,4.0,0.0,4.0,12.0,4.0,0.17,6.0,2.0,4.0,1.0,16.0,1.0,0.0,23.0,0.0,24.52,16.53,6697.28,0.14,79.0,0.06,372.07,405.21,0.25,3.0,6.0,14.0,0.11,35.0,44.0,18.0,17.0,38.0,14.81,23.0,TRUE
1.0,9.0,0.0,0.0,0.0,16.0,5.0,0.31,8.0,2.0,1.0,0.2,19.0,1.0,0.0,16.0,1.0,25.24,14.54,5332.64,0.12,79.0,0.07,296.26,366.86,0.2,4.0,8.0,16.0,0.28,37.0,42.0,14.0,11.0,18.0,0.0,16.0,FALSE
16.0,9.0,5.0,5.0,22.0,16.0,5.0,0.12,8.0,2.0,5.0,1.0,22.0,1.0,0.0,38.0,1.0,67.8,13.4,12174.52,0.3,152.0,0.07,676.36,908.55,0.2,4.0,8.0,19.0,0.06,67.0,85.0,45.0,18.0,82.0,41.54,43.0,TRUE
