LOC_BLANK,BRANCH_COUNT,CALL_PAIRS,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CONDITION_COUNT,CYCLOMATIC_COMPLEXITY,CYCLOMATIC_DENSITY,DECISION_COUNT,DECISION_DENSITY,DESIGN_COMPLEXITY,DESIGN_DENSITY,EDGE_COUNT,ESSENTIAL_COMPLEXITY,ESSENTIAL_DENSITY,LOC_EXECUTABLE,PARAMETER_COUNT,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,MAINTENANCE_SEVERITY,MODIFIED_CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,NODE_COUNT,NORMALIZED_CYLOMATIC_COMPLEXITY,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,NUMBER_OF_LINES,PERCENT_COMMENTS,LOC_TOTAL,c
9.0,7.0,3.0,1.0,5.0,12.0,4.0,0.15,6.0,2.0,4.0,1.0,16.0,1.0,0.0,26.0,0.0,23.42,21.94,11272.23,0.17,101.0,0.05,626.23,513.83,0.25,3.0,6.0,14.0,0.09,39.0,62.0,16.0,18.0,43.0,18.75,27.0,TRUE
9.0,5.0,4.0,1.0,9.0,8.0,3.0,0.08,4.0,2.0,2.0,0.67,23.0,1.0,0.0,37.0,0.0,43.31,28.5,35176.89,0.41,221.0,0.04,1954.27,1234.28,0.33,2.0,4.0,22.0,0.05,95.0,126.0,30.0,18.0,58.0,21.28,38.0,TRUE
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,0.0,10.81,8.1,709.31,0.03,23.0,0.12,39.41,87.57,1.0,0.0,0.0,2.0,0.14,9.0,14.0,5.0,9.0,7.0,0.0,4.0,FALSE
20.0,3.0,6.0,1.0,10.0,4.0,2.0,0.07,2.0,2.0,2.0,1.0,16.0,1.0,0.0,28.0,0.0,49.24,12.67,7899.91,0.21,118.0,0.08,438.88,623.68,0.5,1.0,2.0,16.0,0.03,57.0,61.0,27.0,12.0,61.0,28.21,29.0,TRUE
12.0,21.0,2.0,15.0,10.0,40.0,11.0,0.16,20.0,2.0,2.0,0.18,59.0,1.0,0.0,53.0,5.0,30.35,65.33,129533.9,0.66,355.0,0.02,7196.33,1982.66,0.09,10.0,20.0,50.0,0.11,168.0,187.0,27.0,21.0,97.0,32.04,68.0,TRUE
24.0,31.0,6.0,25.0,22.0,54.0,16.0,0.18,24.0,2.0,4.0,0.25,62.0,4.0,0.0,64.0,0.0,40.24,43.62,76555.91,0.59,316.0,0.02,4253.11,1755.25,0.25,15.0,27.0,48.0,0.12,108.0,208.0,26.0,21.0,137.0,42.34,89.0,TRUE
1.0,3.0,1.0,0.0,0.0,4.0,2.0,0.29,2.0,2.0,1.0,0.5,7.0,1.0,0.0,7.0,0.0,13.2,6.67,586.67,0.03,22.0,0.15,32.59,88.0,0.5,1.0,2.0,7.0,0.2,8.0,14.0,6.0,10.0,10.0,0.0,7.0,FALSE
2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.14,0.0,0.0,1.0,1.0,2.0,1.0,0.0,7.0,0.0,13.3,6.4,544.7,0.03,23.0,0.16,30.26,85.11,1.0,0.0,0.0,3.0,0.09,8.0,15.0,5.0,8.0,11.0,0.0,7.0,FALSE
4.0,5.0,3.0,1.0,2.0,8.0,3.0,0.19,4.0,2.0,3.0,1.0,12.0,1.0,0.0,15.0,0.0,24.04,10.4,2599.82,0.08,52.0,0.1,144.43,249.98,0.33,2.0,4.0,11.0,0.13,24.0,28.0,15.0,13.0,24.0,16.67,16.0,TRUE
0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,5.33,1.5,12.0,0.0,4.0,0.67,0.67,8.0,1.0,0.0,0.0,3.0,0.2,1.0,3.0,1.0,3.0,5.0,50.0,2.0,FALSE
0.0,3.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,7.0,0.12,0.0,0.0,0.0,0.0,17.0,0.0,0.0,FALSE
0.0,46.0,19.0,0.0,0.0,82.0,29.0,1.0,34.0,2.0,26.0,0.9,96.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,24.0,41.0,69.0,0.16,0.0,0.0,0.0,0.0,176.0,0.0,0.0,FALSE
8.0,5.0,3.0,1.0,1.0,6.0,3.0,0.12,2.0,3.0,2.0,0.67,12.0,3.0,1.0,24.0,3.0,18.24,30.58,17051.32,0.19,116.0,0.03,947.3,557.65,1.0,2.0,3.0,11.0,0.08,53.0,63.0,13.0,15.0,38.0,7.69,25.0,TRUE
2.0,15.0,4.0,3.0,0.0,0.0,9.0,0.43,0.0,0.0,7.0,0.78,33.0,4.0,0.0,18.0,2.0,18.28,23.38,9996.98,0.14,88.0,0.04,555.39,427.5,0.44,0.0,0.0,26.0,0.2,38.0,50.0,13.0,16.0,44.0,14.29,21.0,FALSE
21.0,13.0,8.0,7.0,11.0,22.0,7.0,0.21,10.0,2.0,5.0,0.71,30.0,1.0,0.0,26.0,0.0,34.86,26.4,24294.51,0.31,178.0,0.04,1349.7,920.25,0.14,6.0,11.0,25.0,0.1,66.0,112.0,20.0,16.0,67.0,40.91,33.0,TRUE
17.0,11.0,1.0,6.0,10.0,20.0,6.0,0.14,10.0,2.0,3.0,0.5,24.0,1.0,0.0,37.0,0.0,51.72,17.7,16202.08,0.31,172.0,0.06,900.12,915.37,0.17,5.0,10.0,20.0,0.08,59.0,113.0,25.0,15.0,72.0,30.19,43.0,TRUE
20.0,11.0,3.0,24.0,10.0,10.0,7.0,0.13,4.0,2.0,5.0,0.71,24.0,4.0,0.0,31.0,0.0,66.27,30.44,61416.25,0.67,335.0,0.03,3412.01,2017.49,0.57,3.0,5.0,19.0,0.08,119.0,216.0,43.0,22.0,87.0,52.31,55.0,TRUE
3.0,1.0,0.0,1.0,1.0,0.0,1.0,0.04,0.0,0.0,1.0,1.0,1.0,1.0,0.0,23.0,0.0,52.34,13.11,8997.69,0.23,146.0,0.08,499.87,686.26,1.0,0.0,0.0,2.0,0.03,59.0,87.0,18.0,8.0,30.0,8.0,24.0,TRUE
9.0,11.0,3.0,16.0,7.0,20.0,6.0,0.13,10.0,2.0,2.0,0.33,25.0,1.0,0.0,31.0,1.0,33.43,24.17,19526.57,0.27,148.0,0.04,1084.81,808.0,0.17,5.0,10.0,21.0,0.09,58.0,90.0,24.0,20.0,65.0,42.59,47.0,TRUE
6.0,17.0,2.0,4.0,5.0,26.0,9.0,0.27,10.0,2.0,3.0,0.33,29.0,1.0,0.0,29.0,0.0,20.17,30.46,18713.14,0.2,124.0,0.03,1039.61,614.32,0.11,8.0,13.0,22.0,0.2,44.0,80.0,13.0,18.0,46.0,23.68,33.0,TRUE
17.0,11.0,3.0,13.0,6.0,16.0,6.0,0.17,6.0,2.0,4.0,0.67,21.0,5.0,0.0,23.0,1.0,24.52,21.38,11200.69,0.17,103.0,0.05,622.26,524.01,0.83,5.0,8.0,17.0,0.1,38.0,65.0,16.0,18.0,61.0,45.24,36.0,TRUE
4.0,3.0,2.0,1.0,1.0,4.0,2.0,0.13,2.0,2.0,2.0,1.0,6.0,1.0,0.0,15.0,0.0,23.33,6.0,840.0,0.05,35.0,0.17,46.67,140.0,0.5,1.0,2.0,6.0,0.09,12.0,23.0,8.0,8.0,23.0,11.76,16.0,TRUE
22.0,21.0,9.0,38.0,12.0,40.0,11.0,0.12,20.0,2.0,9.0,0.82,55.0,1.0,0.0,51.0,4.0,63.24,30.76,59840.57,0.65,328.0,0.03,3324.48,1945.28,0.09,10.0,20.0,46.0,0.09,136.0,192.0,42.0,19.0,128.0,49.5,89.0,TRUE
7.0,3.0,4.0,1.0,3.0,4.0,2.0,0.17,2.0,2.0,2.0,1.0,10.0,1.0,0.0,11.0,0.0,25.79,5.0,644.64,0.04,33.0,0.2,35.81,128.93,0.5,1.0,2.0,10.0,0.08,15.0,18.0,9.0,6.0,24.0,26.67,12.0,FALSE
9.0,17.0,4.0,3.0,4.0,0.0,10.0,0.32,0.0,0.0,7.0,0.7,38.0,1.0,0.0,28.0,0.0,23.15,29.25,19806.66,0.23,138.0,0.03,1100.37,677.15,0.1,0.0,0.0,30.0,0.2,39.0,99.0,12.0,18.0,50.0,20.0,31.0,FALSE
24.0,21.0,5.0,7.0,19.0,40.0,11.0,0.19,20.0,2.0,5.0,0.45,45.0,1.0,0.0,52.0,0.0,55.47,20.81,24023.97,0.38,209.0,0.05,1334.67,1154.42,0.09,10.0,20.0,36.0,0.11,71.0,138.0,29.0,17.0,104.0,33.33,59.0,FALSE
15.0,7.0,0.0,3.0,7.0,12.0,4.0,0.17,6.0,2.0,1.0,0.25,14.0,1.0,0.0,21.0,2.0,21.19,14.3,4333.9,0.1,69.0,0.07,240.77,303.07,0.25,3.0,6.0,12.0,0.08,26.0,43.0,10.0,11.0,50.0,32.25,24.0,FALSE
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0,1.0,1.0,2.0,1.0,0.0,5.0,0.0,13.32,3.5,163.12,0.02,13.0,0.29,9.06,46.6,1.0,0.0,0.0,3.0,0.13,5.0,8.0,5.0,7.0,8.0,0.0,5.0,FALSE
7.0,5.0,4.0,1.0,41.0,8.0,3.0,0.3,4.0,2.0,3.0,1.0,13.0,1.0,0.0,9.0,0.0,46.31,7.38,2523.1,0.11,69.0,0.14,140.17,341.84,0.33,2.0,4.0,12.0,0.05,31.0,38.0,21.0,10.0,60.0,82.35,10.0,FALSE
1.0,3.0,0.0,4.0,0.0,4.0,2.0,0.18,2.0,2.0,1.0,0.5,6.0,1.0,0.0,7.0,5.0,25.36,8.18,1697.34,0.07,48.0,0.12,94.3,207.45,0.5,1.0,2.0,6.0,0.11,20.0,28.0,11.0,9.0,18.0,36.36,11.0,FALSE
1.0,7.0,2.0,0.0,0.0,0.0,4.0,0.36,0.0,0.0,4.0,1.0,16.0,1.0,0.0,11.0,1.0,24.43,13.09,4186.77,0.11,74.0,0.08,232.6,319.82,0.25,0.0,0.0,14.0,0.31,32.0,42.0,11.0,9.0,13.0,0.0,11.0,FALSE
1.0,11.0,4.0,0.0,0.0,0.0,6.0,0.5,0.0,0.0,5.0,0.83,26.0,1.0,0.0,12.0,0.0,22.95,14.44,4783.7,0.11,78.0,0.07,265.76,331.34,0.17,0.0,0.0,22.0,0.32,21.0,57.0,8.0,11.0,19.0,0.0,12.0,FALSE
9.0,7.0,3.0,3.0,6.0,12.0,4.0,0.33,6.0,2.0,4.0,1.0,14.0,1.0,0.0,9.0,0.0,14.8,10.0,1480.0,0.05,37.0,0.1,82.22,148.0,0.25,3.0,6.0,12.0,0.14,12.0,25.0,6.0,10.0,29.0,50.0,12.0,FALSE
5.0,9.0,2.0,1.0,20.0,0.0,5.0,0.28,0.0,0.0,4.0,0.8,17.0,1.0,0.0,17.0,0.0,17.71,13.85,3394.73,0.08,51.0,0.07,188.6,245.18,0.2,0.0,0.0,14.0,0.11,24.0,27.0,13.0,15.0,45.0,55.26,18.0,FALSE
26.0,9.0,3.0,7.0,25.0,16.0,5.0,0.17,8.0,2.0,3.0,0.6,22.0,1.0,0.0,22.0,0.0,29.78,16.47,8078.25,0.16,99.0,0.06,448.79,490.47,0.2,4.0,8.0,19.0,0.06,40.0,59.0,17.0,14.0,81.0,59.26,29.0,FALSE
1.0,7.0,3.0,0.0,0.0,0.0,4.0,0.5,0.0,0.0,3.0,0.75,16.0,1.0,0.0,8.0,0.0,20.0,10.21,2087.05,0.07,49.0,0.1,115.95,204.33,0.25,0.0,0.0,14.0,0.27,13.0,36.0,7.0,11.0,15.0,0.0,8.0,FALSE
27.0,9.0,0.0,7.0,9.0,16.0,5.0,0.23,8.0,2.0,1.0,0.2,17.0,1.0,0.0,15.0,0.0,19.42,18.42,6585.38,0.12,77.0,0.05,365.85,357.58,0.2,4.0,8.0,14.0,0.08,34.0,43.0,12.0,13.0,59.0,51.61,22.0,FALSE
3.0,5.0,1.0,1.0,0.0,8.0,3.0,0.25,4.0,2.0,2.0,0.67,9.0,1.0,0.0,11.0,1.0,15.97,11.05,1949.43,0.06,39.0,0.09,108.3,176.42,0.33,2.0,4.0,8.0,0.18,17.0,22.0,10.0,13.0,17.0,8.33,12.0,TRUE
4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.17,0.0,0.0,1.0,1.0,2.0,1.0,0.0,5.0,1.0,16.3,4.08,271.98,0.02,18.0,0.24,15.11,66.61,1.0,0.0,0.0,3.0,0.08,7.0,11.0,6.0,7.0,12.0,16.67,6.0,TRUE
42.0,27.0,11.0,0.0,9.0,0.0,14.0,0.31,0.0,0.0,4.0,0.29,63.0,9.0,0.0,45.0,1.0,67.49,20.98,29713.51,0.47,224.0,0.05,1650.75,1416.11,0.64,0.0,0.0,51.0,0.07,104.0,120.0,57.0,23.0,211.0,16.67,45.0,FALSE
5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.17,0.0,0.0,1.0,1.0,1.0,1.0,0.0,6.0,0.0,21.49,6.6,936.12,0.05,41.0,0.15,52.01,141.84,1.0,0.0,0.0,2.0,0.08,11.0,30.0,5.0,6.0,13.0,0.0,6.0,FALSE
2.0,1.0,3.0,0.0,6.0,0.0,1.0,0.07,0.0,0.0,1.0,1.0,10.0,1.0,0.0,14.0,0.0,41.04,6.42,1689.97,0.09,62.0,0.16,93.89,263.37,1.0,0.0,0.0,11.0,0.04,22.0,40.0,12.0,7.0,24.0,30.0,14.0,FALSE
4.0,3.0,1.0,1.0,0.0,4.0,2.0,0.2,2.0,2.0,1.0,0.5,7.0,1.0,0.0,9.0,1.0,16.64,8.94,1328.8,0.05,35.0,0.11,73.82,148.68,0.5,1.0,2.0,7.0,0.13,13.0,22.0,8.0,11.0,16.0,10.0,10.0,TRUE
8.0,3.0,4.0,9.0,5.0,4.0,2.0,0.11,2.0,2.0,2.0,1.0,8.0,1.0,0.0,10.0,1.0,33.28,9.97,3306.02,0.11,69.0,0.1,183.67,331.71,0.5,1.0,2.0,8.0,0.06,23.0,46.0,15.0,13.0,34.0,58.33,19.0,TRUE
27.0,3.0,1.0,1.0,23.0,4.0,2.0,0.06,2.0,2.0,2.0,1.0,32.0,1.0,0.0,33.0,0.0,73.68,23.6,41036.32,0.58,339.0,0.04,2279.8,1738.83,0.5,1.0,2.0,32.0,0.02,118.0,221.0,25.0,10.0,86.0,42.11,34.0,TRUE
16.0,11.0,10.0,9.0,9.0,20.0,6.0,0.15,10.0,2.0,6.0,1.0,29.0,1.0,0.0,31.0,0.0,39.1,16.0,10008.97,0.21,121.0,0.06,556.05,625.56,0.17,5.0,10.0,25.0,0.09,40.0,81.0,20.0,16.0,67.0,36.73,40.0,TRUE
14.0,5.0,0.0,3.0,2.0,8.0,3.0,0.04,4.0,2.0,1.0,0.33,10.0,1.0,0.0,64.0,0.0,44.68,37.34,62299.43,0.56,340.0,0.03,3461.08,1668.34,0.33,2.0,4.0,9.0,0.04,129.0,211.0,19.0,11.0,85.0,7.25,67.0,TRUE
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.05,0.0,0.0,1.0,1.0,1.0,1.0,0.0,19.0,2.0,10.42,45.0,21097.27,0.16,167.0,0.02,1172.07,468.83,1.0,0.0,0.0,2.0,0.05,36.0,131.0,2.0,5.0,22.0,0.0,19.0,FALSE
5.0,5.0,1.0,2.0,2.0,8.0,3.0,0.1,4.0,2.0,1.0,0.33,11.0,1.0,0.0,27.0,1.0,31.25,16.0,7999.44,0.17,104.0,0.06,444.41,499.96,0.33,2.0,4.0,10.0,0.08,32.0,72.0,14.0,14.0,38.0,12.9,29.0,TRUE
3.0,1.0,1.0,0.0,2.0,0.0,1.0,0.33,0.0,0.0,1.0,1.0,2.0,1.0,0.0,3.0,0.0,8.72,4.0,139.48,0.01,11.0,0.25,7.75,34.87,1.0,0.0,0.0,3.0,0.1,4.0,7.0,3.0,6.0,10.0,40.0,3.0,FALSE
6.0,3.0,2.0,2.0,4.0,4.0,2.0,0.11,2.0,2.0,2.0,1.0,8.0,1.0,0.0,16.0,0.0,26.74,12.83,4403.53,0.11,73.0,0.08,244.64,343.13,0.5,1.0,2.0,8.0,0.07,22.0,51.0,12.0,14.0,30.0,27.27,18.0,TRUE
8.0,13.0,1.0,7.0,2.0,18.0,7.0,0.19,6.0,3.0,2.0,0.29,24.0,5.0,0.0,29.0,0.0,22.98,22.76,11910.2,0.17,102.0,0.04,661.68,523.19,0.71,6.0,9.0,19.0,0.15,43.0,59.0,17.0,18.0,48.0,23.68,36.0,TRUE
1.0,5.0,1.0,0.0,0.0,4.0,3.0,0.23,2.0,2.0,2.0,0.67,10.0,1.0,0.0,13.0,1.0,17.72,8.91,1406.67,0.05,34.0,0.11,78.15,157.89,0.33,1.0,2.0,9.0,0.19,14.0,20.0,11.0,14.0,16.0,0.0,13.0,FALSE
3.0,1.0,1.0,0.0,2.0,0.0,1.0,0.33,0.0,0.0,1.0,1.0,2.0,1.0,0.0,3.0,0.0,8.72,4.0,139.48,0.01,11.0,0.25,7.75,34.87,1.0,0.0,0.0,3.0,0.1,4.0,7.0,3.0,6.0,10.0,40.0,3.0,FALSE
21.0,7.0,13.0,5.0,9.0,12.0,4.0,0.12,6.0,2.0,4.0,1.0,26.0,1.0,0.0,28.0,0.0,81.88,7.97,5199.37,0.22,121.0,0.13,288.85,652.47,0.25,3.0,6.0,24.0,0.06,51.0,70.0,32.0,10.0,65.0,33.33,33.0,TRUE
23.0,5.0,1.0,24.0,19.0,8.0,3.0,0.04,4.0,2.0,2.0,0.67,11.0,1.0,0.0,55.0,0.0,74.79,38.6,111439.21,0.96,483.0,0.03,6191.07,2887.03,0.33,2.0,4.0,10.0,0.02,193.0,290.0,45.0,18.0,123.0,43.88,79.0,TRUE
2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.07,0.0,0.0,1.0,1.0,1.0,1.0,0.0,14.0,2.0,20.1,20.0,8039.07,0.13,121.0,0.05,446.61,401.95,1.0,0.0,0.0,2.0,0.05,60.0,61.0,6.0,4.0,20.0,6.67,14.0,FALSE
14.0,1.0,9.0,3.0,9.0,0.0,1.0,0.08,0.0,0.0,1.0,1.0,10.0,1.0,0.0,10.0,0.0,45.63,4.38,873.48,0.07,47.0,0.23,48.53,199.65,1.0,0.0,0.0,11.0,0.03,15.0,32.0,12.0,7.0,38.0,54.55,13.0,TRUE
0.0,13.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,1.0,0.14,19.0,7.0,1.0,7.0,1.0,23.57,7.11,1191.72,0.06,41.0,0.14,66.21,167.59,1.0,0.0,0.0,14.0,0.88,16.0,25.0,9.0,8.0,8.0,0.0,7.0,FALSE
11.0,13.0,4.0,1.0,3.0,18.0,7.0,0.32,6.0,3.0,4.0,0.57,23.0,1.0,0.0,21.0,0.0,48.64,9.91,4779.6,0.16,94.0,0.1,265.53,482.15,0.14,6.0,9.0,18.0,0.18,38.0,56.0,23.0,12.0,38.0,16.0,22.0,TRUE
34.0,15.0,5.0,9.0,52.0,20.0,8.0,0.2,6.0,3.0,4.0,0.5,27.0,1.0,0.0,32.0,0.0,40.58,25.19,25740.38,0.34,184.0,0.04,1430.02,1022.04,0.13,7.0,10.0,21.0,0.06,68.0,116.0,27.0,20.0,138.0,65.59,41.0,FALSE
0.0,3.0,0.0,0.0,0.0,4.0,2.0,0.5,2.0,2.0,1.0,0.5,5.0,1.0,0.0,4.0,1.0,3.4,22.5,1719.1,0.03,23.0,0.04,95.51,76.4,0.5,1.0,2.0,5.0,0.33,5.0,18.0,1.0,9.0,6.0,0.0,4.0,FALSE
0.0,13.0,0.0,1.0,2.0,24.0,7.0,0.7,12.0,2.0,1.0,0.14,31.0,1.0,0.0,9.0,0.0,13.5,17.0,3900.44,0.08,64.0,0.06,216.69,229.44,0.14,6.0,12.0,26.0,0.5,34.0,30.0,6.0,6.0,14.0,25.0,10.0,FALSE
4.0,3.0,1.0,2.0,0.0,4.0,2.0,0.15,2.0,2.0,1.0,0.5,6.0,1.0,0.0,11.0,1.0,28.24,7.14,1440.99,0.07,44.0,0.14,80.05,201.74,0.5,1.0,2.0,6.0,0.11,20.0,24.0,14.0,10.0,19.0,15.38,13.0,FALSE
9.0,11.0,3.0,3.0,10.0,20.0,6.0,0.16,10.0,2.0,6.0,1.0,24.0,1.0,0.0,35.0,1.0,34.2,29.65,30059.84,0.34,201.0,0.03,1669.99,1013.92,0.17,5.0,10.0,20.0,0.1,63.0,138.0,17.0,16.0,59.0,27.08,38.0,TRUE
7.0,5.0,1.0,3.0,3.0,8.0,3.0,0.27,4.0,2.0,2.0,0.67,10.0,1.0,0.0,8.0,0.0,8.09,21.0,3568.26,0.06,40.0,0.05,198.24,169.92,0.33,2.0,4.0,9.0,0.13,15.0,25.0,5.0,14.0,23.0,42.86,11.0,TRUE
3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.25,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,11.58,2.67,82.35,0.01,11.0,0.38,4.57,30.88,1.0,0.0,0.0,2.0,0.1,4.0,7.0,3.0,4.0,10.0,25.0,4.0,TRUE
0.0,5.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.33,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,9.0,0.3,0.0,0.0,0.0,0.0,10.0,0.0,0.0,FALSE
8.0,11.0,2.0,0.0,4.0,18.0,6.0,0.19,8.0,2.0,4.0,0.67,23.0,5.0,0.0,32.0,0.0,34.06,15.11,7772.08,0.17,102.0,0.07,431.78,514.53,0.83,5.0,9.0,19.0,0.13,41.0,61.0,19.0,14.0,46.0,11.11,32.0,FALSE
2.0,3.0,1.0,0.0,1.0,0.0,2.0,0.29,0.0,0.0,2.0,1.0,5.0,1.0,0.0,7.0,3.0,17.79,5.63,562.94,0.03,24.0,0.18,31.27,100.08,0.5,0.0,0.0,5.0,0.18,9.0,15.0,8.0,10.0,11.0,12.5,7.0,FALSE
7.0,3.0,2.0,3.0,2.0,4.0,2.0,0.17,2.0,2.0,2.0,1.0,8.0,1.0,0.0,9.0,1.0,18.89,9.82,1820.94,0.06,41.0,0.1,101.16,185.47,0.5,1.0,2.0,8.0,0.09,18.0,23.0,11.0,12.0,23.0,35.71,12.0,TRUE
23.0,21.0,2.0,13.0,15.0,40.0,11.0,0.14,20.0,2.0,8.0,0.73,44.0,1.0,0.0,66.0,0.0,44.4,36.47,59060.03,0.54,321.0,0.03,3281.11,1619.25,0.09,10.0,20.0,35.0,0.09,99.0,222.0,19.0,14.0,119.0,29.79,79.0,TRUE
11.0,3.0,3.0,3.0,10.0,4.0,2.0,0.08,2.0,2.0,2.0,1.0,8.0,1.0,0.0,21.0,1.0,23.75,19.5,9030.08,0.15,101.0,0.05,501.67,463.08,0.5,1.0,2.0,8.0,0.04,39.0,62.0,12.0,12.0,47.0,38.24,24.0,TRUE
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0,1.0,1.0,3.0,1.0,0.0,5.0,0.0,9.88,7.0,484.32,0.02,20.0,0.14,26.91,69.19,1.0,0.0,0.0,4.0,0.13,8.0,12.0,4.0,7.0,8.0,0.0,5.0,FALSE
2.0,1.0,2.0,2.0,0.0,0.0,1.0,0.2,0.0,0.0,1.0,1.0,3.0,1.0,0.0,3.0,1.0,11.59,4.38,221.89,0.02,16.0,0.23,12.33,50.72,1.0,0.0,0.0,4.0,0.11,7.0,9.0,4.0,5.0,9.0,40.0,5.0,FALSE
14.0,1.0,1.0,55.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,196.0,1.0,0.0,155.0,0.0,2246.32,11.67,306039.54,8.74,2833.0,0.09,17002.2,26219.5,1.0,0.0,0.0,197.0,0.0,1403.0,1430.0,601.0,10.0,226.0,26.19,210.0,TRUE
2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,7.74,1.5,17.41,0.0,5.0,0.67,0.97,11.61,1.0,0.0,0.0,3.0,0.17,2.0,3.0,2.0,3.0,6.0,0.0,2.0,FALSE
10.0,7.0,1.0,1.0,2.0,4.0,5.0,0.19,2.0,2.0,2.0,0.4,15.0,1.0,0.0,26.0,1.0,27.87,12.27,4193.22,0.11,69.0,0.08,232.96,341.84,0.2,1.0,2.0,12.0,0.12,23.0,46.0,15.0,16.0,41.0,10.34,27.0,TRUE
0.0,27.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,1.0,0.07,46.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,34.0,0.45,0.0,0.0,0.0,0.0,31.0,0.0,0.0,FALSE
3.0,5.0,2.0,0.0,0.0,6.0,3.0,0.33,2.0,3.0,3.0,1.0,9.0,3.0,1.0,9.0,1.0,16.47,9.33,1434.82,0.05,35.0,0.11,79.71,153.73,1.0,2.0,3.0,8.0,0.21,14.0,21.0,9.0,12.0,14.0,0.0,9.0,FALSE
19.0,13.0,3.0,4.0,21.0,24.0,7.0,0.23,12.0,2.0,4.0,0.57,29.0,5.0,0.0,26.0,0.0,13.72,40.09,22050.0,0.18,110.0,0.02,1225.0,550.0,0.71,6.0,12.0,24.0,0.1,42.0,68.0,11.0,21.0,72.0,49.02,30.0,FALSE
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,7.75,2.0,31.02,0.01,6.0,0.5,1.72,15.51,1.0,0.0,0.0,2.0,0.25,2.0,4.0,2.0,4.0,4.0,0.0,2.0,FALSE
6.0,37.0,2.0,6.0,4.0,60.0,19.0,0.23,24.0,2.0,2.0,0.11,63.0,18.0,0.0,75.0,1.0,38.0,40.44,62131.34,0.51,267.0,0.02,3451.74,1536.55,0.95,18.0,30.0,46.0,0.2,109.0,158.0,31.0,23.0,93.0,11.76,81.0,FALSE
2.0,3.0,4.0,1.0,0.0,4.0,2.0,0.17,2.0,2.0,2.0,1.0,8.0,1.0,0.0,11.0,1.0,27.68,8.25,1884.3,0.08,52.0,0.12,104.68,228.4,0.5,1.0,2.0,8.0,0.13,15.0,37.0,10.0,11.0,16.0,8.33,12.0,TRUE
22.0,15.0,9.0,4.0,11.0,26.0,8.0,0.22,12.0,2.0,5.0,0.63,35.0,1.0,0.0,32.0,0.0,43.42,14.61,9265.54,0.21,120.0,0.07,514.75,634.25,0.13,7.0,13.0,29.0,0.11,42.0,78.0,23.0,16.0,71.0,31.91,36.0,TRUE
13.0,17.0,6.0,14.0,10.0,26.0,9.0,0.35,10.0,2.0,2.0,0.22,33.0,1.0,0.0,12.0,0.0,27.0,19.97,10770.44,0.18,100.0,0.05,598.36,539.23,0.11,8.0,13.0,26.0,0.18,33.0,67.0,19.0,23.0,51.0,66.67,26.0,TRUE
9.0,7.0,5.0,5.0,4.0,12.0,4.0,0.22,6.0,2.0,3.0,0.75,18.0,1.0,0.0,13.0,0.0,23.66,13.46,4289.42,0.11,67.0,0.07,238.3,318.58,0.25,3.0,6.0,16.0,0.12,29.0,38.0,14.0,13.0,33.0,40.91,18.0,TRUE
